"name","age","gender","length_service","absent_hours","distribution_centers_id","location","latitude","longitude"
"McGee Matthew","30.96330176","M","7.025008296","17.52374548",2,"Chicago IL","41.8369","-87.6847"
"Graves John","32.74817589","M","3.232268286","14.27058979",2,"Chicago IL","41.8369","-87.6847"
"Coleman Edna","34.55848425","F","4.010760955","57.17314456",5,"New Orleans LA","29.95","-90.0667"
"Cook Jeffrey","31.79479337","M","4.612018035","8.149917942",9,"Charleston SC","32.7833","-79.9333"
"Dixon Joan","26.66668946","F","5.463358756","0",10,"Savannah GA","32.0167","-81.1167"
"Spears Robert","60.39365424","M","4.440061821","150.8624388",2,"Chicago IL","41.8369","-87.6847"
"Wingfield John","32.93947678","M","4.942597704","0",9,"Charleston SC","32.7833","-79.9333"
"Leach John","38.87475137","M","4.666551597","21.95146554",9,"Charleston SC","32.7833","-79.9333"
"Franzen Kelly","56.0253479","F","6.216084957","103.3090184",9,"Charleston SC","32.7833","-79.9333"
"Miller Helen","25.45974029","F","2.896349492","0",1,"Memphis TN","35.1174","-89.9711"
"Best Carolyn","37.71847835","F","3.872637824","66.87478366",9,"Charleston SC","32.7833","-79.9333"
"Parker Nancy","33.01500737","F","7.341216907","14.55405224",9,"Charleston SC","32.7833","-79.9333"
"Robinson Miranda","61.3519176","F","1.283714265","159.2118439",7,"Philadelphia PA","39.95","-75.1667"
"Rubio Robert","46.05663699","M","4.862289739","94.50850609",2,"Chicago IL","41.8369","-87.6847"
"Moore Jeremy","43.81230466","M","2.587690685","70.99283841",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Parker Heather","36.70922201","F","3.183367506","23.99750873",10,"Savannah GA","32.0167","-81.1167"
"Britton Andrea","25.08617006","F","2.568409991","0",5,"New Orleans LA","29.95","-90.0667"
"Ward Kevin","49.42444307","M","2.531512595","98.06692772",9,"Charleston SC","32.7833","-79.9333"
"Christensen Annie","49.59018646","F","4.57182491","79.36187242",1,"Memphis TN","35.1174","-89.9711"
"Pitts Maggie","34.62269625","F","2.99669614","43.60045232",1,"Memphis TN","35.1174","-89.9711"
"Keeton Thomas","36.51845846","M","3.685921222","48.23637962",4,"Los Angeles CA","34.05","-118.25"
"Young Annie","33.40634679","F","4.366481424","1.220301519",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Edmond Andrea","35.1846356","F","4.729063631","36.09312157",7,"Philadelphia PA","39.95","-75.1667"
"McMichael Terence","36.31148179","M","3.582605078","86.02232101",4,"Los Angeles CA","34.05","-118.25"
"Bannister Christopher","41.36287851","M","3.734028663","65.31246767",9,"Charleston SC","32.7833","-79.9333"
"Gann Linda","50.03412384","F","5.413361097","130.4037939",2,"Chicago IL","41.8369","-87.6847"
"Beck Leslie","41.15295208","F","4.060433898","65.97728563",5,"New Orleans LA","29.95","-90.0667"
"Barr Karen","48.95189544","F","4.890726252","68.67046894",10,"Savannah GA","32.0167","-81.1167"
"Adams Santos","39.94711756","F","5.587494892","32.81257677",5,"New Orleans LA","29.95","-90.0667"
"Crosby Julie","66.39084035","F","5.079681035","187.5729047",2,"Chicago IL","41.8369","-87.6847"
"Lopez Norman","54.43655021","M","5.638242983","133.2523596",1,"Memphis TN","35.1174","-89.9711"
"Pannell Joseph","47.5902213","M","3.085474249","97.39199735",1,"Memphis TN","35.1174","-89.9711"
"Quintana Christopher","42.51426626","M","3.707760812","34.42924238",7,"Philadelphia PA","39.95","-75.1667"
"Williams Tina","49.02542375","F","3.18901337","73.08539098",9,"Charleston SC","32.7833","-79.9333"
"Carner Angela","42.22205725","F","6.454586167","72.50184649",9,"Charleston SC","32.7833","-79.9333"
"Turpin Charles","56.71468152","M","5.222430371","123.8762106",5,"New Orleans LA","29.95","-90.0667"
"Cuddy John","49.39039496","M","3.041030965","63.93167789",8,"Mobile AL","30.6944","-88.0431"
"Warwick Richard","39.67099984","M","3.538040705","65.86312189",8,"Mobile AL","30.6944","-88.0431"
"Hawkins Robert","23.46213691","M","3.793084443","0",9,"Charleston SC","32.7833","-79.9333"
"Scofield Gerald","17.93305832","M","4.893332802","0",8,"Mobile AL","30.6944","-88.0431"
"Reed Lori","36.71681047","F","5.873485526","45.98662833",4,"Los Angeles CA","34.05","-118.25"
"Kollman Chelsea","48.34859434","F","5.387759223","118.4463847",2,"Chicago IL","41.8369","-87.6847"
"Shank William","11.53955454","M","3.138604758","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Montgomery Jeannette","25.24263461","F","6.153061226","0",9,"Charleston SC","32.7833","-79.9333"
"Kesterson Kelly","34.65153733","F","6.361780335","40.69237174",1,"Memphis TN","35.1174","-89.9711"
"Fallin William","33.36255568","M","1.431703157","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Snyder Lucille","43.16407056","F","4.617670496","51.59644232",4,"Los Angeles CA","34.05","-118.25"
"Garcia Leonila","42.52624899","F","4.019320208","53.02798327",2,"Chicago IL","41.8369","-87.6847"
"Vincent Max","47.24250716","M","4.799329941","77.17258789",1,"Memphis TN","35.1174","-89.9711"
"Graves Lucy","54.81670379","F","4.529984936","151.7065384",3,"Houston TX","29.7604","-95.3698"
"Helzer Darnell","38.7845655","M","3.707609844","57.80593081",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Fleeman Peter","63.56977993","M","3.18398359","179.3384313",9,"Charleston SC","32.7833","-79.9333"
"Fry Aubrey","54.26161532","M","6.977215987","89.71413215",2,"Chicago IL","41.8369","-87.6847"
"Thompson James","30.30004483","M","4.839063811","5.795590563",8,"Mobile AL","30.6944","-88.0431"
"Miller Robert","36.58498072","M","3.843427591","0",8,"Mobile AL","30.6944","-88.0431"
"Kenny Ronald","37.661288","M","4.1457359","21.00979223",9,"Charleston SC","32.7833","-79.9333"
"Mielke John","34.90704297","M","4.800969519","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Jolly Antonio","39.85301459","M","6.565809047","52.43340604",4,"Los Angeles CA","34.05","-118.25"
"Burton Lisa","44.46015538","F","6.027457598","63.03585057",5,"New Orleans LA","29.95","-90.0667"
"Taylor Aimee","56.55058105","F","4.393343888","113.5705395",5,"New Orleans LA","29.95","-90.0667"
"Crum Alejandrina","33.49344653","F","2.879538285","48.07004103",3,"Houston TX","29.7604","-95.3698"
"Watkins Diane","51.20992366","F","4.629752107","137.9648315",3,"Houston TX","29.7604","-95.3698"
"Wesley Roseann","56.63005143","F","3.454970232","171.7821955",5,"New Orleans LA","29.95","-90.0667"
"Favors Michelle","44.90490548","F","7.105427702","119.0108367",10,"Savannah GA","32.0167","-81.1167"
"Graham Justin","43.45155321","M","2.946153516","73.71719101",2,"Chicago IL","41.8369","-87.6847"
"Johnson Carrol","66.43637131","F","2.039462863","174.3157145",5,"New Orleans LA","29.95","-90.0667"
"Foster Timothy","27.50659279","M","3.571431937","0",5,"New Orleans LA","29.95","-90.0667"
"Nicklas Penny","43.18635806","F","6.209886135","26.87929486",7,"Philadelphia PA","39.95","-75.1667"
"Crosby Margaret","37.86731984","F","3.654500905","14.5278775",4,"Los Angeles CA","34.05","-118.25"
"Doiron Penny","48.69456618","F","2.738130046","78.17146181",1,"Memphis TN","35.1174","-89.9711"
"Selvidge Rebecca","58.62456259","F","5.157856816","129.2873707",1,"Memphis TN","35.1174","-89.9711"
"Pimentel Brian","43.55931995","M","4.794258329","110.4510702",7,"Philadelphia PA","39.95","-75.1667"
"Sartor Norma","50.32681804","F","4.978387416","101.0035779",9,"Charleston SC","32.7833","-79.9333"
"Starbuck James","36.54120169","M","4.773065834","26.82072246",3,"Houston TX","29.7604","-95.3698"
"Lambert Elbert","44.56063462","M","3.252217047","53.44508511",8,"Mobile AL","30.6944","-88.0431"
"Spikes Ida","47.18626078","F","2.896037819","114.6895922",8,"Mobile AL","30.6944","-88.0431"
"Just Theresa","37.17019313","F","5.840148174","21.83708336",3,"Houston TX","29.7604","-95.3698"
"Knisley Richard","43.38550125","M","3.953859042","95.12143763",5,"New Orleans LA","29.95","-90.0667"
"Murphy Anita","30.31224276","F","3.687020403","13.49555821",8,"Mobile AL","30.6944","-88.0431"
"Moore Rita","35.50993154","F","3.782557847","46.36382584",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Ford Gary","44.1497595","M","5.022509266","62.57576388",4,"Los Angeles CA","34.05","-118.25"
"Jones Ronald","23.54020632","M","5.578377542","0",8,"Mobile AL","30.6944","-88.0431"
"Rhodes Lillian","40.47540955","F","5.069383256","64.24829658",1,"Memphis TN","35.1174","-89.9711"
"Pappas James","49.31086194","M","3.935773722","97.78829411",3,"Houston TX","29.7604","-95.3698"
"Nutt Thomas","42.47705692","M","2.522180496","43.97236888",4,"Los Angeles CA","34.05","-118.25"
"Swank Jason","46.20042753","M","5.53064814","108.8574157",2,"Chicago IL","41.8369","-87.6847"
"Knight Edith","52.13783956","F","4.637844649","134.192321",8,"Mobile AL","30.6944","-88.0431"
"McKillip Esteban","58.52924246","M","5.190886977","152.2400772",4,"Los Angeles CA","34.05","-118.25"
"Blanding Donna","43.80320349","F","1.262740136","119.2309641",4,"Los Angeles CA","34.05","-118.25"
"Gay Thomas","36.15691068","M","0.965206634","0",10,"Savannah GA","32.0167","-81.1167"
"Ferguson Terrance","43.92989689","M","4.014960581","31.55910808",7,"Philadelphia PA","39.95","-75.1667"
"Rhodes Joshua","46.78813794","M","1.943254425","37.92997566",8,"Mobile AL","30.6944","-88.0431"
"Harris Marvin","52.91854573","M","4.667360807","82.20895802",7,"Philadelphia PA","39.95","-75.1667"
"Kee Jessica","45.64511257","F","5.016742503","69.21829203",4,"Los Angeles CA","34.05","-118.25"
"Martin Anita","48.554988","F","2.879232696","116.831468",7,"Philadelphia PA","39.95","-75.1667"
"Bailey Colleen","37.34986319","F","5.901554807","12.67737924",3,"Houston TX","29.7604","-95.3698"
"Barrett Henry","53.90742559","M","4.773014782","72.9834846",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Johnson Connie","44.39333992","F","5.647830573","28.51704498",9,"Charleston SC","32.7833","-79.9333"
"Cantero Gene","29.59542612","M","7.669507234","0",2,"Chicago IL","41.8369","-87.6847"
"Howard Neva","40.96461737","F","5.453012837","34.58327635",8,"Mobile AL","30.6944","-88.0431"
"Souder Jorge","45.08440126","M","5.809322781","55.02628257",10,"Savannah GA","32.0167","-81.1167"
"Bingham Courtney","33.51373028","F","6.026355226","75.98844219",3,"Houston TX","29.7604","-95.3698"
"Marshall Alysia","52.32751901","F","4.098414469","144.8807781",4,"Los Angeles CA","34.05","-118.25"
"Gibson Virginia","41.51725159","F","6.500303721","63.71158251",4,"Los Angeles CA","34.05","-118.25"
"Ross Mary","46.42941682","F","2.576332259","90.36325672",1,"Memphis TN","35.1174","-89.9711"
"Taylor Benjamin","46.52665277","M","3.466325274","52.28905193",3,"Houston TX","29.7604","-95.3698"
"Marguez Quyen","36.7533558","F","5.168151577","38.48818071",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Fleury Susanna","72.075898","F","2.708077848","215.6949858",1,"Memphis TN","35.1174","-89.9711"
"Waddell Denise","29.98909172","F","7.110742495","18.06864614",5,"New Orleans LA","29.95","-90.0667"
"McAlpin Eric","34.25877763","M","6.614537573","12.85055815",1,"Memphis TN","35.1174","-89.9711"
"Byfield John","51.3110595","M","5.508717382","97.28755314",10,"Savannah GA","32.0167","-81.1167"
"Wagner Jaime","45.79301746","F","5.355989545","80.19574645",1,"Memphis TN","35.1174","-89.9711"
"Frink Paula","66.11818799","F","3.404359283","187.962237",7,"Philadelphia PA","39.95","-75.1667"
"McDowell Anna","36.1108637","F","7.187126873","12.92735615",5,"New Orleans LA","29.95","-90.0667"
"Koster Anne","59.99059409","F","2.997346794","203.1040169",4,"Los Angeles CA","34.05","-118.25"
"Houseman Jack","47.52056139","M","2.943414211","53.0507072",5,"New Orleans LA","29.95","-90.0667"
"Weaver Blair","56.80623052","F","4.824026647","140.1813467",7,"Philadelphia PA","39.95","-75.1667"
"Burdette Jessica","43.80087047","F","3.933598614","91.41173111",2,"Chicago IL","41.8369","-87.6847"
"Ring Lorenzo","40.06251045","M","4.917156856","22.11565272",5,"New Orleans LA","29.95","-90.0667"
"Jenkins Lorraine","45.46964663","F","5.052700202","61.97985003",5,"New Orleans LA","29.95","-90.0667"
"Sweeney Christine","47.06611745","F","4.503904937","80.24600223",3,"Houston TX","29.7604","-95.3698"
"Delagarza Debbie","39.33734035","F","4.180477053","37.03905248",7,"Philadelphia PA","39.95","-75.1667"
"Minjares Kimberly","46.8064049","F","4.983318444","82.17944721",3,"Houston TX","29.7604","-95.3698"
"Nicholson John","35.95096557","M","5.415701692","0",7,"Philadelphia PA","39.95","-75.1667"
"Caldwell Jacob","39.7665028","M","4.597171561","47.87589525",2,"Chicago IL","41.8369","-87.6847"
"Sharp Melissa","52.27225832","F","2.627400668","152.461285",9,"Charleston SC","32.7833","-79.9333"
"Peart Jodie","28.02122306","F","6.621952115","0",3,"Houston TX","29.7604","-95.3698"
"Ruiz Linda","40.34830647","F","3.271675682","42.15690765",4,"Los Angeles CA","34.05","-118.25"
"Doe Elliot","34.99659667","M","3.737117169","28.78630313",10,"Savannah GA","32.0167","-81.1167"
"Carbaugh James","53.58785485","M","4.930067098","125.9175916",8,"Mobile AL","30.6944","-88.0431"
"Thurston Toby","35.88595312","M","4.759349819","0",7,"Philadelphia PA","39.95","-75.1667"
"Duncan Janene","51.41633173","F","5.733221564","91.75775513",2,"Chicago IL","41.8369","-87.6847"
"Olson Willie","44.20041465","M","5.414889164","56.28338555",9,"Charleston SC","32.7833","-79.9333"
"Lingerfelt Luz","31.05068551","F","4.776386302","7.571481405",2,"Chicago IL","41.8369","-87.6847"
"Stewart Jordan","39.49575421","M","2.734375601","0",3,"Houston TX","29.7604","-95.3698"
"Gomez Edward","35.94381708","M","2.540727299","40.20426652",10,"Savannah GA","32.0167","-81.1167"
"Roderick Rose","43.82632929","F","1.525497193","68.28537939",10,"Savannah GA","32.0167","-81.1167"
"Aldrich Clyde","39.12761963","M","5.058776548","29.09512126",5,"New Orleans LA","29.95","-90.0667"
"Bannister Juanita","45.31735419","F","5.230113872","92.54308018",1,"Memphis TN","35.1174","-89.9711"
"Hornbuckle John","50.10518577","M","4.554048608","100.0834111",5,"New Orleans LA","29.95","-90.0667"
"Woods Richard","56.92882978","M","3.998302091","69.78132512",10,"Savannah GA","32.0167","-81.1167"
"Innes Ralph","47.72291656","M","6.572456079","105.4918853",2,"Chicago IL","41.8369","-87.6847"
"Johnson Cynthia","55.1593459","F","8.002223053","109.6390869",4,"Los Angeles CA","34.05","-118.25"
"McDermott Paul","34.98580149","M","2.357040715","48.81291348",8,"Mobile AL","30.6944","-88.0431"
"Williamson Justin","37.37387465","M","3.700031873","51.64991472",8,"Mobile AL","30.6944","-88.0431"
"Frost Tommy","32.08851139","M","3.992464404","0",4,"Los Angeles CA","34.05","-118.25"
"Goodnight Mae","41.71678939","F","3.465990283","82.74859353",8,"Mobile AL","30.6944","-88.0431"
"Harty John","58.4408371","M","6.883305011","144.6673017",8,"Mobile AL","30.6944","-88.0431"
"Pinson Robin","35.73210913","F","5.5258225","18.65387631",3,"Houston TX","29.7604","-95.3698"
"Machado Mildred","26.55951376","F","4.751960273","0",10,"Savannah GA","32.0167","-81.1167"
"Pablo Grace","33.30025805","F","2.618138785","19.45378747",10,"Savannah GA","32.0167","-81.1167"
"Williams William","48.29715499","M","5.288712291","74.95603057",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Bell Roselyn","32.3180062","F","4.592916144","29.67977383",7,"Philadelphia PA","39.95","-75.1667"
"Fulton Mary","17.29746571","F","1.724435083","0",1,"Memphis TN","35.1174","-89.9711"
"Daye Brian","34.35213121","M","5.971104171","65.40753673",8,"Mobile AL","30.6944","-88.0431"
"Hooper David","30.95177734","M","5.095071586","10.15642856",9,"Charleston SC","32.7833","-79.9333"
"Siller James","46.12785504","M","3.488881527","75.60696939",3,"Houston TX","29.7604","-95.3698"
"Murrell Catherine","45.16525642","F","3.013461445","90.15413008",10,"Savannah GA","32.0167","-81.1167"
"Nagle George","46.98870549","M","6.582390426","99.94199457",3,"Houston TX","29.7604","-95.3698"
"Yang Gilbert","41.71372355","M","6.209883914","31.89376547",2,"Chicago IL","41.8369","-87.6847"
"Orellana Robert","53.94831093","M","6.222912472","112.1143258",1,"Memphis TN","35.1174","-89.9711"
"Brier Fred","43.58818555","M","4.073698117","11.88716565",8,"Mobile AL","30.6944","-88.0431"
"Gonzalez Carol","58.07186126","F","3.831857945","148.5577687",10,"Savannah GA","32.0167","-81.1167"
"Freeman Margarita","37.67394552","F","2.373338159","63.68813269",4,"Los Angeles CA","34.05","-118.25"
"Cronin Michelle","42.73500382","F","6.254901625","43.82493483",8,"Mobile AL","30.6944","-88.0431"
"Gould Dora","40.58970502","F","6.095158021","78.30144749",8,"Mobile AL","30.6944","-88.0431"
"Dubois Richard","35.1417468","M","4.400322374","30.67413193",2,"Chicago IL","41.8369","-87.6847"
"Holder Katrina","43.91545625","F","3.932393181","34.37753785",3,"Houston TX","29.7604","-95.3698"
"Davis Rebecca","34.18816571","F","4.314399924","38.49705227",4,"Los Angeles CA","34.05","-118.25"
"Chafin Joy","32.59704637","F","4.635311098","0",9,"Charleston SC","32.7833","-79.9333"
"Earley Garfield","34.0712477","M","2.83995635","1.110152469",3,"Houston TX","29.7604","-95.3698"
"Keith Freda","52.52738778","F","5.134579373","131.0161038",10,"Savannah GA","32.0167","-81.1167"
"Williams Nancy","34.62452653","F","6.50588533","50.86710689",3,"Houston TX","29.7604","-95.3698"
"Lancaster Ofelia","41.00866102","F","4.185263425","75.74935924",2,"Chicago IL","41.8369","-87.6847"
"Love Janet","43.2743877","F","3.263778392","81.48930466",3,"Houston TX","29.7604","-95.3698"
"Savoie Helen","50.48721685","F","5.313227389","113.7193971",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Sims James","33.97719448","M","6.256980624","0",10,"Savannah GA","32.0167","-81.1167"
"Willis Christopher","16.74355374","M","3.424540329","0",2,"Chicago IL","41.8369","-87.6847"
"Burkhart Keith","50.19622696","M","3.998516318","73.1118807",3,"Houston TX","29.7604","-95.3698"
"Lee Wilbert","41.5878519","M","2.714960834","25.10581642",9,"Charleston SC","32.7833","-79.9333"
"Wessel Clara","57.45625713","F","4.596968755","139.3072456",8,"Mobile AL","30.6944","-88.0431"
"Hartley Pamela","53.6846219","F","2.995112718","73.60600907",1,"Memphis TN","35.1174","-89.9711"
"McFarlin William","42.8815531","M","4.568749667","0",4,"Los Angeles CA","34.05","-118.25"
"Barrett Kristen","49.71986438","F","4.362211799","114.5118495",7,"Philadelphia PA","39.95","-75.1667"
"Delacruz Marion","50.85096649","F","8.307190821","93.09146706",2,"Chicago IL","41.8369","-87.6847"
"Dunn Mary","36.76731548","F","7.712919944","35.6460647",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Berardi Renna","48.47371327","F","5.470649025","93.47804833",2,"Chicago IL","41.8369","-87.6847"
"Moore Harry","47.56531619","M","2.832395207","93.48948215",1,"Memphis TN","35.1174","-89.9711"
"Perkinson Cassandra","40.21489695","F","5.025824125","34.22583353",1,"Memphis TN","35.1174","-89.9711"
"Macias Glenna","40.27271604","F","2.365927143","134.7333324",2,"Chicago IL","41.8369","-87.6847"
"Kendall Gary","57.28967672","M","2.311678478","132.4393795",7,"Philadelphia PA","39.95","-75.1667"
"Hardnett Jessica","52.20230087","F","8.070754661","122.9531893",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Quarles Nora","46.14698171","F","2.79545787","102.9252891",3,"Houston TX","29.7604","-95.3698"
"Koch Ardis","20.75395606","F","5.264684974","0",2,"Chicago IL","41.8369","-87.6847"
"Logan James","32.91570275","M","7.047870048","0",1,"Memphis TN","35.1174","-89.9711"
"Herman Charles","27.02017753","M","4.731949421","0",1,"Memphis TN","35.1174","-89.9711"
"Bitter Alisha","33.64987016","F","2.759761693","59.51625548",7,"Philadelphia PA","39.95","-75.1667"
"Hanson Mary","40.43317756","F","4.090552783","47.10162925",3,"Houston TX","29.7604","-95.3698"
"Jarvis Carl","40.22825003","M","4.445626729","45.34210301",5,"New Orleans LA","29.95","-90.0667"
"Howell Mary","50.5008626","F","4.208232365","116.8714828",8,"Mobile AL","30.6944","-88.0431"
"Giblin Paola","40.87495492","F","5.026984733","51.86745753",5,"New Orleans LA","29.95","-90.0667"
"Perry Elias","48.50461372","M","6.545323752","56.82873461",7,"Philadelphia PA","39.95","-75.1667"
"Potter Frances","20.62665737","F","7.859192872","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Bryant Cynthia","53.43912939","F","4.694389141","187.5065327",8,"Mobile AL","30.6944","-88.0431"
"Childs Lou","54.3031471","F","3.541950189","107.9082122",8,"Mobile AL","30.6944","-88.0431"
"Williams Judy","57.95736766","F","4.190082209","155.1193969",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Mort Daniel","50.42929393","M","5.284828124","34.2212416",9,"Charleston SC","32.7833","-79.9333"
"Bissett James","42.28486303","M","4.108180713","24.30061547",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Iversen Judy","42.93014423","F","6.635776338","85.77020473",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Johnson Kelly","27.41475415","F","4.997916844","11.85110049",4,"Los Angeles CA","34.05","-118.25"
"Owens Kristi","62.43290196","F","5.142368897","166.4633407",2,"Chicago IL","41.8369","-87.6847"
"McNeill Rico","31.50571627","M","4.964842508","0",7,"Philadelphia PA","39.95","-75.1667"
"Pham Tommie","46.88084111","M","3.443790312","36.45462263",4,"Los Angeles CA","34.05","-118.25"
"Pugh Brian","45.77403242","M","4.281190435","13.91581314",7,"Philadelphia PA","39.95","-75.1667"
"Rodriguez Jamie","41.19791519","F","4.497432469","47.13929255",1,"Memphis TN","35.1174","-89.9711"
"Jones Mary","54.75569088","F","2.787279639","138.0160302",5,"New Orleans LA","29.95","-90.0667"
"Edwards William","26.90635271","M","4.167001715","0",8,"Mobile AL","30.6944","-88.0431"
"Jefferson Ellen","31.94082583","F","7.204714705","9.856728116",8,"Mobile AL","30.6944","-88.0431"
"Beede Annemarie","51.34030763","F","5.3454062","119.381104",4,"Los Angeles CA","34.05","-118.25"
"Whelchel Mark","37.5874727","M","0.465382387","14.21134174",10,"Savannah GA","32.0167","-81.1167"
"Stone Catherine","48.42332369","F","4.61906824","83.53416301",10,"Savannah GA","32.0167","-81.1167"
"Luttrell Joann","31.82676598","F","5.663359439","31.79368646",7,"Philadelphia PA","39.95","-75.1667"
"Lillis Javier","64.62878045","M","5.482876914","172.1734258",10,"Savannah GA","32.0167","-81.1167"
"Raymond Jason","45.28594263","M","4.578738363","58.6281281",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Gantz Phillip","30.95385277","M","2.738471143","0",2,"Chicago IL","41.8369","-87.6847"
"Forbush John","34.13572767","M","6.128701355","0",4,"Los Angeles CA","34.05","-118.25"
"Brenner Amanda","33.78516192","F","5.683548976","73.27555196",2,"Chicago IL","41.8369","-87.6847"
"Crow Arlette","40.14317524","F","1.673013294","28.29667491",2,"Chicago IL","41.8369","-87.6847"
"Howell Edward","56.02839405","M","4.899391882","98.76059226",9,"Charleston SC","32.7833","-79.9333"
"Amezcua Margaret","30.65091127","F","2.734484583","0",7,"Philadelphia PA","39.95","-75.1667"
"Gothard Emily","37.54890294","F","4.018416362","62.02766109",8,"Mobile AL","30.6944","-88.0431"
"Wang Kathy","30.84838556","F","4.136059026","34.53548707",7,"Philadelphia PA","39.95","-75.1667"
"McBride Andrew","38.82833101","M","6.67128661","34.23989984",3,"Houston TX","29.7604","-95.3698"
"Wolford Dewayne","61.47853153","M","3.955511252","150.5897731",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Kaczmarek Everett","48.09910991","M","4.49726052","75.8565759",2,"Chicago IL","41.8369","-87.6847"
"Santos Michelle","33.30003702","F","2.799311895","0",8,"Mobile AL","30.6944","-88.0431"
"Novoa Stephen","42.08714263","M","2.625682589","68.92131424",10,"Savannah GA","32.0167","-81.1167"
"Evans Thomas","23.96671853","M","3.401993901","0",10,"Savannah GA","32.0167","-81.1167"
"Allred Leticia","41.55012919","F","2.764318193","34.09495931",8,"Mobile AL","30.6944","-88.0431"
"Pace Dennis","41.70455516","M","4.32074941","50.87406795",9,"Charleston SC","32.7833","-79.9333"
"Vanallen John","38.97449136","F","4.29362314","49.89226711",8,"Mobile AL","30.6944","-88.0431"
"Bigelow Caroline","59.14566621","F","4.811745651","230.1675705",5,"New Orleans LA","29.95","-90.0667"
"Miguel Michael","46.45696605","M","6.521916233","94.50450536",2,"Chicago IL","41.8369","-87.6847"
"Rieke Melinda","66.33898282","F","5.464499676","226.9210852",1,"Memphis TN","35.1174","-89.9711"
"Cortez Erwin","44.79478765","M","6.593382167","75.34878878",7,"Philadelphia PA","39.95","-75.1667"
"Edelman Maria","34.72549454","F","6.919968208","11.25824695",5,"New Orleans LA","29.95","-90.0667"
"Goodall Michael","39.44533865","M","5.61504177","50.49907785",1,"Memphis TN","35.1174","-89.9711"
"Smart Martin","53.23437792","M","2.185784472","139.4902699",3,"Houston TX","29.7604","-95.3698"
"Boettcher Kerri","36.95310247","F","4.909587962","72.1255154",2,"Chicago IL","41.8369","-87.6847"
"Mobley Deborah","50.37622664","F","5.524143507","124.3675726",2,"Chicago IL","41.8369","-87.6847"
"Maroney Melanie","29.92297869","F","6.221473687","9.832824248",1,"Memphis TN","35.1174","-89.9711"
"Carter Waylon","35.60940807","M","4.774427797","5.04748049",5,"New Orleans LA","29.95","-90.0667"
"Lopez Clyde","24.82851909","M","3.37630104","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Craig John","36.18427748","M","3.348987214","41.49586143",5,"New Orleans LA","29.95","-90.0667"
"Williams Margaret","48.86217175","F","3.895154299","113.7171171",2,"Chicago IL","41.8369","-87.6847"
"Holder Eveline","50.11479292","F","6.115584624","132.57953",10,"Savannah GA","32.0167","-81.1167"
"George James","38.24010476","M","3.738441997","49.03221877",7,"Philadelphia PA","39.95","-75.1667"
"Wright Mike","38.74789726","M","6.588216611","18.41139768",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Hartley Sheila","52.46872528","F","6.091439656","103.0232813",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Medina Carl","13.03614525","M","2.634287286","0",3,"Houston TX","29.7604","-95.3698"
"Reynolds Karin","33.02761903","F","8.315512137","0",4,"Los Angeles CA","34.05","-118.25"
"Jones Charles","38.54354103","M","5.819382254","9.389092278",4,"Los Angeles CA","34.05","-118.25"
"Alvarado Glenn","63.12337348","M","3.901259786","178.2477767",7,"Philadelphia PA","39.95","-75.1667"
"Flynn Elizabeth","39.45189278","F","3.862766208","51.34999663",9,"Charleston SC","32.7833","-79.9333"
"Reynolds Judy","27.94196897","F","2.821660616","46.86875941",4,"Los Angeles CA","34.05","-118.25"
"Pfeffer Julia","47.9934334","F","6.173205295","101.2053986",3,"Houston TX","29.7604","-95.3698"
"Freeman Trey","49.26599443","M","4.089700338","93.50036243",4,"Los Angeles CA","34.05","-118.25"
"Sloan John","52.44365256","M","5.006638062","87.88520271",8,"Mobile AL","30.6944","-88.0431"
"Numbers Tatiana","47.94394682","F","6.073377568","133.8997504",8,"Mobile AL","30.6944","-88.0431"
"Terry Stephen","24.83935736","M","5.869928228","0",5,"New Orleans LA","29.95","-90.0667"
